maxIntensity,f2,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_6th_coef,std_Log_energy,std_MFCC_6th_coef,std_MFCC_10th_coef,std_delta_log_energy,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_delta_delta_log_energy,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta,app_entropy_shannon_9_coef,tqwt_energy_dec_6,tqwt_energy_dec_7,tqwt_energy_dec_11,tqwt_energy_dec_12,tqwt_energy_dec_13,tqwt_energy_dec_19,tqwt_energy_dec_21,tqwt_energy_dec_26,tqwt_energy_dec_35,tqwt_entropy_shannon_dec_6,tqwt_entropy_shannon_dec_9,tqwt_entropy_shannon_dec_10,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_13,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_33,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_TKEO_mean_dec_5,tqwt_TKEO_mean_dec_6,tqwt_TKEO_mean_dec_10,tqwt_TKEO_mean_dec_11,tqwt_TKEO_mean_dec_12,tqwt_TKEO_mean_dec_13,tqwt_TKEO_mean_dec_14,tqwt_TKEO_mean_dec_16,tqwt_TKEO_mean_dec_17,tqwt_TKEO_mean_dec_19,tqwt_TKEO_mean_dec_32,tqwt_TKEO_mean_dec_34,tqwt_TKEO_mean_dec_36,tqwt_TKEO_std_dec_9,tqwt_TKEO_std_dec_12,tqwt_TKEO_std_dec_13,tqwt_TKEO_std_dec_14,tqwt_TKEO_std_dec_15,tqwt_TKEO_std_dec_16,tqwt_TKEO_std_dec_17,tqwt_medianValue_dec_34,tqwt_medianValue_dec_36,tqwt_meanValue_dec_36,tqwt_stdValue_dec_6,tqwt_stdValue_dec_7,tqwt_stdValue_dec_13,tqwt_stdValue_dec_14,tqwt_stdValue_dec_15,tqwt_stdValue_dec_16,tqwt_stdValue_dec_21,tqwt_stdValue_dec_33,tqwt_minValue_dec_13,tqwt_minValue_dec_14,tqwt_minValue_dec_15,tqwt_minValue_dec_17,tqwt_minValue_dec_26,tqwt_maxValue_dec_12,tqwt_maxValue_dec_13,tqwt_maxValue_dec_14,tqwt_maxValue_dec_15,tqwt_maxValue_dec_16,tqwt_maxValue_dec_17,tqwt_kurtosisValue_dec_17,tqwt_kurtosisValue_dec_18,tqwt_kurtosisValue_dec_26,tqwt_kurtosisValue_dec_36
81.19490736,1321.880667,-0.31408,0.86328,-0.94762,0.18744,0.31842,0.39074,0.015783,0.05657,0.042635,0.042642,0.044908,0.044538,0.048192,0.040574,0.034701,0.0047294,0.02534,0.019915,0.020901,0.020726,0.020367,0.020471,0.018282,0.017712,0.015285,-6318073518.0,0.0011133,0.00087236,0.00059453,0.0023574,0.010131,0.068699,0.019299,0.00014547,0.001066,56.2417,103.3358,81.6351,29.8735,97.9904,306.7081,515.2038,879.6301,1409.7711,1313.4207,12.6861,-85596.302,-24260.8619,-4097.6723,-10024.8592,-1658.2156,-1377.9262,0.00022956,0.00026774,0.00099459,0.00025971,0.00094471,0.007302,0.020709,0.16805,0.30046,0.1398,0.014937,0.031134,0.19445,0.0012014,0.00091664,0.0070579,0.023581,0.050699,0.091761,0.26118,0.010725,-0.0041598,0.00067873,0.012473,0.012095,0.071226,0.11557,0.18799,0.32287,0.20386,0.10956,-0.34282,-0.41787,-0.55694,-1.0307,-0.24606,0.15584,0.28638,0.45193,0.56691,0.78055,1.072,2.224,1.6604,16.951,10.7085
79.90834986,1103.993703,-0.12485,0.90376,-1.0839,0.14846,0.3096,0.29015,0.025497,0.047824,0.034746,0.042744,0.031239,0.030333,0.031918,0.033936,0.031157,0.011036,0.020089,0.017456,0.021434,0.014368,0.016555,0.015624,0.016477,0.015946,0.012703,-4804532688.0,0.00036768,0.00054182,0.00033029,0.0019369,0.012416,0.033674,0.03668,0.0074129,9.1e-06,17.1006,32.1704,16.0339,13.8866,64.1048,286.0194,827.9091,1527.6437,1534.0422,1311.7026,2.1766,-89533.9311,-22648.5357,-2908.9866,-12407.1493,-2655.7289,-2401.4373,7.1e-05,6.36e-05,0.00015022,0.0001069,0.0005831,0.0054484,0.032821,0.24966,0.28546,0.068579,0.0012884,0.00042765,0.004722,0.00073171,0.00086807,0.0082292,0.036173,0.088232,0.17836,0.18767,-7.89e-05,-0.0022343,-0.0047623,0.006357,0.0084534,0.069928,0.15868,0.28325,0.38209,0.24924,0.031691,-0.33381,-0.53708,-0.73339,-1.0143,-0.38122,0.14892,0.29205,0.51179,0.76614,0.9312,0.97844,2.1946,2.3978,1.7272,3.3496
75.8169296,1440.906456,-0.055611,-0.56176,-0.44472,0.38388,0.25456,0.22036,0.060503,0.034603,0.03042,0.042959,0.041936,0.044434,0.036557,0.036876,0.033545,0.018963,0.0159,0.015501,0.019588,0.016986,0.016528,0.015381,0.01425,0.015324,0.013462,-7296958926.0,0.00022219,8.92e-05,0.00016591,6.88e-05,0.00054345,0.051899,0.030524,0.29732,0.00060519,5.3984,7.2942,8.8628,3.8389,1.6705,10.8197,80.6159,228.0302,278.7647,233.7789,7.1103,-93949.7012,-29503.6545,-1599.2302,-2261.776,-1266.7272,-985.7092,1.97e-05,3.11e-05,0.00012259,5.15e-05,2.11e-05,9.1e-05,0.0017762,0.028202,0.022005,0.068145,0.059429,0.010527,0.092059,0.00012261,4.74e-05,0.00016003,0.0018587,0.015279,0.030882,0.036251,-0.0055785,-0.012376,-0.01475,0.0040724,0.0028261,0.012057,0.043603,0.095136,0.12455,0.18736,0.084889,-0.047008,-0.1669,-0.40067,-0.57492,-2.1935,0.024094,0.047982,0.1827,0.35911,0.51593,0.53173,4.2192,4.093,2.3696,3.3151
78.87700345,1212.167465,2.4463,-2.2243,-2.575,0.091996,0.53908,0.2193,0.0105,0.030849,0.039285,0.052563,0.036506,0.025625,0.027192,0.021508,0.028298,0.0038336,0.016647,0.018093,0.028532,0.020847,0.011583,0.011943,0.010294,0.01237,0.010005,-4134338807.0,8.8e-06,5.7e-05,0.00035375,0.0016259,0.011617,0.062999,0.026091,0.028197,2.75e-06,0.44013,22.4478,23.4772,13.0697,51.5747,259.232,568.5325,640.9506,1118.8175,1468.7588,0.11997,-85548.5724,-28882.9754,-2777.0567,-8973.6409,-3969.663,-3269.5914,3.83e-07,8.35e-07,0.00024067,0.00011228,0.00035346,0.0043869,0.023501,0.088034,0.3297,0.11542,9.4e-05,8.64e-05,0.00023718,0.00031164,0.00045989,0.0030322,0.015273,0.03861,0.066976,0.15983,5.11e-05,-0.014172,-0.015727,0.00090784,0.0025294,0.062428,0.11752,0.15169,0.26143,0.19401,0.0076534,-0.16481,-0.29565,-0.4195,-0.88009,-0.48923,0.10249,0.16481,0.30469,0.41819,0.58992,0.88009,1.8787,1.9864,1.5132,94.0764
60.267187,1009.108124,2.2298,-1.5311,-1.2956,0.47946,0.41956,0.36538,0.038727,0.079751,0.077306,0.058713,0.047143,0.062549,0.04523,0.052387,0.042875,0.013344,0.034555,0.033802,0.025162,0.021134,0.026823,0.019788,0.0232,0.018875,0.021463,-3586599006.0,8.51e-07,2.17e-05,0.00041971,0.0019741,0.0078945,0.11247,0.10555,0.072402,6.92e-06,0.00051038,0.12066,0.15753,0.16528,0.69131,2.3951,3.1043,1.4601,6.7532,25.105,0.0052552,-159807.8507,-78239.0839,-10600.8092,-11452.7977,-4728.7997,-4081.9441,2.31e-11,1.06e-10,8.89e-07,8.78e-07,3.43e-06,2.74e-05,5.56e-05,8.2e-05,0.00088405,0.0012848,3.65e-06,1.24e-06,3.12e-06,8.28e-07,3.59e-06,2.48e-05,5.25e-05,3.31e-05,8.96e-05,0.00085224,-2.64e-05,-1.37e-05,0.00015914,2.31e-05,0.00012762,0.0042025,0.0053756,0.0039457,0.010199,0.031866,0.0011176,-0.013891,-0.01786,-0.018227,-0.079888,-0.10262,0.0067447,0.013891,0.02162,0.016669,0.033737,0.079888,2.9344,3.0308,2.3866,92.7991
62.55542315,1296.395864,-0.28259,2.7,-0.62822,0.30696,0.5159,0.28053,0.036214,0.085437,0.077642,0.07516,0.064547,0.053427,0.051975,0.046488,0.053571,0.015683,0.045125,0.040918,0.035015,0.029138,0.025185,0.023826,0.023245,0.02578,0.01851,-2948979571.0,0.0014182,0.00079361,0.00053901,0.0029503,0.019323,0.01249,0.068818,0.075098,8.79e-06,1.1396,1.895,1.3893,0.45967,2.1766,11.583,33.3837,64.0515,83.068,42.4626,0.61184,-137617.5939,-55551.674,-9836.0853,-8301.6796,-3675.4048,-3409.3172,6.91e-06,3.76e-06,1.02e-05,2.41e-06,1.1e-05,0.00012105,0.00063786,0.0035725,0.0019249,0.00032812,0.0014601,1.18e-05,1.05e-05,1.85e-05,1.96e-05,0.00014577,0.00070598,0.0016466,0.0026846,0.0017872,6.04e-05,-0.0026482,-0.0023097,0.0014632,0.001199,0.010224,0.020877,0.03372,0.04371,0.040011,0.015172,-0.045258,-0.081219,-0.10277,-0.11649,-0.13888,0.019409,0.044969,0.077998,0.11325,0.13027,0.10967,2.7109,4.0284,1.8654,7.0835
80.85534429,1305.987805,1.6865,1.8786,0.38704,0.24951,0.31464,0.29369,0.028962,0.036659,0.037444,0.041979,0.039773,0.029861,0.031279,0.031165,0.032866,0.011061,0.017298,0.019899,0.020189,0.019487,0.015015,0.016949,0.015995,0.015312,0.014178,-1942887188.0,0.00056108,0.00043056,0.00024139,0.00026794,0.0026395,0.067119,0.018167,0.11968,7.08e-05,36.3596,31.3339,30.6381,15.8455,16.7259,119.8232,406.3014,630.1725,771.6481,1142.8802,6.1233,-101755.0828,-33960.9916,-4689.6366,17.621,-2280.7035,-1853.1571,6.98e-05,0.00017014,0.00032403,0.00016234,0.00012562,0.0013374,0.013206,0.053454,0.18941,0.21191,0.016865,0.0028405,0.018475,0.00042697,0.00031427,0.0015669,0.012983,0.03876,0.071014,0.14127,0.00069542,0.002677,0.0050644,0.0097065,0.0093144,0.039852,0.096452,0.14969,0.20292,0.21681,0.063061,-0.14962,-0.36034,-0.52705,-0.89992,-1.5913,0.090668,0.1509,0.34839,0.52507,0.68479,0.89334,2.3442,2.2946,1.5875,10.9042
71.04715044,956.2522288,2.7215,-0.082058,-1.5955,0.3117,0.36063,0.39043,0.053794,0.091469,0.056013,0.056616,0.070433,0.046088,0.048802,0.049118,0.053949,0.01963,0.049343,0.030965,0.026753,0.036156,0.024596,0.022525,0.021397,0.02671,0.017002,-13409087213.0,8.29e-05,7.97e-05,0.0011594,0.0083934,0.019716,0.037064,0.20367,6.2e-05,6.47e-07,0.53632,0.39854,0.44697,5.8613,33.0904,66.2397,66.6927,120.8756,161.7192,147.385,0.049045,-108800.4606,-48799.5332,-18314.6762,-12321.1904,-4115.1928,-3587.6494,1.05e-05,1.12e-06,2.07e-06,1.67e-05,0.00034002,0.0013842,0.0013418,0.00785,0.006484,0.0067628,7.55e-05,3.34e-06,7.31e-06,2.82e-06,0.0002146,0.0010964,0.0016104,0.0027192,0.0049263,0.0072112,0.00010554,-0.0025373,-0.0024936,0.0009471,0.0010175,0.027652,0.031171,0.048881,0.06551,0.1843,0.0037081,-0.092903,-0.10599,-0.13606,-0.21511,-0.022764,0.051555,0.096027,0.10419,0.12833,0.19561,0.20864,2.5535,2.1559,5.0509,10.4899
78.22027633,1215.341781,1.2594,1.9919,0.23323,0.26789,0.24966,0.23628,0.046321,0.045403,0.035976,0.033246,0.040118,0.040042,0.028858,0.040198,0.031237,0.019663,0.019995,0.017123,0.017552,0.01926,0.019807,0.017999,0.018026,0.017454,0.017249,-730960566.5,0.0010337,0.0011917,0.003002,0.010271,0.029915,0.031667,0.045059,0.0046717,0.0002314,31.4475,98.4728,104.9324,69.2647,189.1759,409.2559,609.6009,898.4658,911.5319,651.1958,3.0957,-86593.2637,-32366.1613,-2822.4974,-8857.9132,-2249.0694,-1799.2464,0.00024517,0.00012741,0.0014819,0.00070773,0.0030575,0.013298,0.029329,0.10505,0.076683,0.037582,0.0019743,0.0047256,0.014488,0.0021925,0.005345,0.021964,0.050009,0.08266,0.11651,0.087571,-0.00016641,-0.00048317,0.0017459,0.0091176,0.010724,0.092846,0.14009,0.20427,0.24229,0.23629,0.042315,-0.4727,-0.71201,-0.76913,-0.73872,-0.39903,0.25701,0.4446,0.69139,0.82611,0.94349,0.7115,3.1949,2.4205,2.7092,5.0704
81.37035056,1034.208091,2.261,2.1169,-0.88537,0.1307,0.35887,0.2612,0.023963,0.04336,0.037354,0.034149,0.035136,0.033603,0.032763,0.032135,0.03299,0.0091125,0.021461,0.019897,0.017225,0.016325,0.016453,0.017206,0.016579,0.017822,0.018446,-1784197630.0,0.00065492,0.0001733,0.00023421,0.00032274,0.0024329,0.034438,0.0059481,0.11236,5.44e-05,40.0171,59.1491,45.2345,14.2866,18.1198,109.6227,416.4345,763.5602,791.5156,908.3666,5.4844,-100706.5203,-34020.9873,-5092.0606,-62.1353,-2266.4184,-1837.9867,0.00042676,0.00017654,0.00050483,0.00013377,0.00016166,0.0012626,0.011621,0.071609,0.11995,0.10651,0.010259,0.0024806,0.044244,0.00088871,0.00089127,0.0020273,0.010034,0.048296,0.085552,0.11646,0.00050425,-0.0066736,0.0001639,0.010252,0.0057771,0.037404,0.096874,0.17183,0.21289,0.12128,0.056421,-0.27545,-0.32919,-0.64671,-0.80016,-1.7823,0.21932,0.27087,0.33005,0.57269,0.80083,0.77595,2.7055,2.2201,1.6751,3.1318
70.11107298,1488.990648,1.7995,0.11947,-0.67916,0.1193,0.26529,0.22916,0.015126,0.037988,0.035279,0.032523,0.032659,0.03371,0.029705,0.036422,0.030336,0.0052048,0.016908,0.017169,0.01613,0.015631,0.016375,0.014235,0.017316,0.014184,0.013802,-4938158660.0,0.00027711,0.00020392,0.00068844,0.0020405,0.0056829,0.045506,0.09402,0.013816,4.65e-06,1.7718,4.017,4.0459,3.7865,9.8144,23.6629,39.4096,71.0466,209.9165,303.6862,0.038198,-129435.9619,-45361.6913,-5047.1498,-12058.5496,-3976.5023,-3210.6854,3.46e-06,6e-06,3.14e-05,2.6e-05,9.57e-05,0.00035224,0.00089449,0.0082329,0.022783,0.0085937,2.9e-05,1.64e-05,5.12e-05,4.34e-05,0.0001261,0.00043496,0.00097248,0.0020809,0.0044354,0.010301,6.3e-05,-0.015888,-0.016289,0.0018098,0.0017007,0.015514,0.023096,0.036271,0.076191,0.13086,0.0036292,-0.051463,-0.073585,-0.11688,-0.2526,-0.15057,0.030585,0.051463,0.073055,0.12031,0.18352,0.2526,1.8472,2.5183,1.7104,70.7515
63.86018271,1391.274989,3.3622,-1.3708,-0.98373,0.25726,0.28436,0.23392,0.045929,0.047757,0.043054,0.040549,0.038619,0.028287,0.031541,0.031278,0.03141,0.019604,0.019584,0.019134,0.018453,0.016337,0.01453,0.013736,0.015185,0.015473,0.014592,-1862572963.0,2.54e-05,8.24e-05,0.00035954,0.0019439,0.0078694,0.035236,0.051576,0.19885,3e-05,0.033642,0.52633,0.41181,0.40677,1.9158,6.5136,10.3488,10.0878,12.8935,19.3105,0.03923,-151273.6896,-78222.7357,-6709.3697,-8655.3381,-3779.3416,-3014.6776,3.18e-08,6.75e-08,2.55e-06,2.15e-06,1.14e-05,8.41e-05,0.00020802,0.00035734,0.00074255,0.0013096,2.72e-05,1.43e-05,2.36e-05,6.78e-06,2.04e-05,0.00012776,0.00037235,0.00046628,0.00062431,0.0010852,4.34e-05,-0.01515,-0.01518,0.00022602,0.00044595,0.0075297,0.010953,0.012074,0.015327,0.039974,0.0033051,-0.04052,-0.059695,-0.085909,-0.090716,-0.23057,0.023868,0.04052,0.069624,0.058765,0.08555,0.090716,4.4124,3.9604,1.6215,38.2024
78.94842077,1303.974968,3.9486,0.46718,-0.24275,0.24302,0.25936,0.29549,0.044473,0.041849,0.033198,0.036496,0.034221,0.033073,0.048096,0.043185,0.043692,0.014694,0.019725,0.017677,0.018128,0.01782,0.016396,0.02304,0.021065,0.020443,0.018793,-1897736367.0,8.61e-05,4.53e-05,0.00041501,0.0005013,0.003108,0.13035,0.10111,0.14023,1.6e-06,3.1487,16.8475,27.302,12.1009,14.0136,67.14,135.3627,91.2444,50.1372,205.7254,0.14186,-112164.6626,-60947.1088,-5449.2676,-952.2485,-3853.9238,-3230.8535,8.09e-06,1.12e-05,0.00029313,0.00011701,8.51e-05,0.00098134,0.0042594,0.0010403,0.0079028,0.17422,0.00015404,4.04e-05,5.3e-05,0.00015881,0.00020735,0.0011182,0.0044143,0.003648,0.0022654,0.00635,-0.00014197,-0.013109,-0.013257,0.0024931,0.0019816,0.028356,0.048166,0.042373,0.032727,0.33539,0.0073109,-0.10913,-0.1799,-0.23524,-0.38811,-1.1814,0.08897,0.10913,0.15621,0.2243,0.2588,0.38811,2.4047,2.3486,1.6838,18.7126
69.53868745,1212.77533,2.3322,3.4662,-1.5924,0.33868,0.50494,0.3603,0.062003,0.084247,0.06568,0.069932,0.057559,0.064726,0.061386,0.054956,0.067127,0.024404,0.038456,0.034509,0.03187,0.031718,0.030838,0.029499,0.027014,0.031024,0.030483,-1255189980.0,0.0016579,0.00098545,0.00076234,0.00060715,0.0022569,0.13229,0.019779,0.017642,1.25e-05,4.9443,1.7813,3.1431,2.4091,1.9433,6.3103,14.2086,16.2848,26.849,66.3705,0.17541,-147216.3714,-67323.11,-9754.8693,-4326.2198,-3517.2341,-3012.6007,2.1e-05,1.94e-05,2.43e-05,2.14e-05,1.44e-05,6.49e-05,0.00027834,0.00067891,0.0025093,0.017184,0.00022853,3.46e-05,6.85e-05,1.71e-05,3.52e-05,8.35e-05,0.00031379,0.00046505,0.000726,0.0029039,-9.06e-05,-0.0018559,-0.0017041,0.0032914,0.0027798,0.0072694,0.012766,0.015344,0.022624,0.044626,0.0075877,-0.051973,-0.051369,-0.064306,-0.15808,-0.20489,0.038498,0.042965,0.05025,0.058882,0.079384,0.14907,3.2319,3.5679,2.5084,23.7145
73.90760023,1153.20654,0.69489,3.0557,-1.3848,0.2347,0.50396,0.52163,0.033488,0.074426,0.064202,0.075291,0.057957,0.051196,0.062922,0.050991,0.040475,0.011859,0.033287,0.032582,0.03365,0.024284,0.027252,0.027987,0.025772,0.022132,0.019653,-2074506045.0,0.0016345,0.00044669,0.0004313,0.00053806,0.0049028,0.071327,0.011352,0.14757,3.14e-06,15.3807,27.4538,19.9569,4.5549,5.5789,39.3496,122.1085,172.5287,264.7982,467.6513,0.8053,-119177.434,-47185.6393,-6594.3178,-2452.5448,-3360.651,-2989.5292,0.00012057,6.97e-05,0.00020363,3.56e-05,3.19e-05,0.00039403,0.0031357,0.011304,0.042525,0.030982,0.00099419,3.92e-05,3.25e-05,0.00039624,0.00015943,0.00046302,0.0028172,0.0074102,0.013427,0.047117,-0.00037529,-0.00063384,-0.00014149,0.006265,0.0035877,0.020539,0.044839,0.063128,0.094171,0.06481,0.018017,-0.11485,-0.16862,-0.24403,-0.57025,-0.78405,0.11866,0.13119,0.17121,0.2333,0.3291,0.57463,3.2175,2.9213,1.6974,6.097
78.77176308,1251.661819,0.65281,-0.42996,-1.165,0.11463,0.20767,0.22759,0.021014,0.032759,0.02807,0.031145,0.030921,0.029169,0.031758,0.032694,0.024709,0.0095652,0.013762,0.014254,0.016004,0.015123,0.013911,0.016425,0.01567,0.012407,0.012071,-4232527521.0,8.59e-05,0.0001707,0.00095487,0.0054241,0.047659,0.1185,0.058214,0.01726,3.27e-05,3.8719,28.2099,33.7817,30.5314,139.3816,761.7919,1403.3271,1002.8899,679.8429,1070.499,1.662,-65726.2293,-34990.4263,-3474.6545,-9555.9738,-2666.7326,-2163.2826,2.39e-05,1.09e-05,0.00032499,0.0003762,0.00071966,0.017224,0.092166,0.039551,0.14853,0.21973,0.0037527,0.00054884,0.0089294,0.0003383,0.0012034,0.008629,0.047664,0.07031,0.050182,0.080594,-0.00039927,0.0033692,0.0010646,0.0027832,0.0042973,0.12408,0.2251,0.2114,0.17919,0.28437,0.028148,-0.27809,-0.49547,-0.54509,-0.68137,-0.4096,0.14465,0.27787,0.4849,0.54738,0.50039,0.66681,2.0496,2.3695,1.5798,3.1717
81.56378129,1263.582453,1.5745,-1.9273,-2.9412,0.1243,0.67171,0.16667,0.019036,0.031657,0.044744,0.055136,0.040694,0.030211,0.029114,0.024774,0.018788,0.007269,0.014397,0.022822,0.029109,0.021605,0.014224,0.012487,0.012305,0.0093802,0.012195,-4472285912.0,1.53e-05,0.00010954,0.00046965,0.0016478,0.010738,0.051834,0.015114,0.0098911,1.55e-06,1.3844,49.6558,56.5598,28.5153,87.7824,397.919,721.7007,843.4098,1814.5405,1247.0806,0.10776,-78600.7855,-19558.0508,-2504.1735,-10934.8937,-3862.1705,-3209.401,6.65e-07,2.14e-06,0.00066869,0.00030596,0.00060036,0.008282,0.034586,0.21502,0.86091,0.18298,9.73e-05,7.85e-05,0.00021326,0.00066422,0.00098075,0.0047459,0.022201,0.049395,0.10278,0.24888,0.00021189,-0.014214,-0.013139,0.0016269,0.0047751,0.081697,0.13882,0.18604,0.41444,0.20099,0.0071911,-0.18634,-0.31473,-0.4894,-1.2676,-0.66556,0.18051,0.18634,0.31622,0.4739,0.93065,1.2676,1.6596,2.0645,1.5654,94.4152
78.41432628,1264.511294,0.59492,0.58645,-1.0443,0.14104,0.2541,0.2435,0.01519,0.060437,0.040279,0.03803,0.032112,0.032286,0.030476,0.02967,0.027526,0.0056888,0.025478,0.016677,0.017526,0.014849,0.015114,0.015157,0.014916,0.012715,0.0094079,-1690807840.0,0.00026365,0.00035913,0.00058401,0.0010193,0.0064366,0.23913,0.026235,0.027601,8.91e-07,9.9797,16.5244,30.0809,19.3624,31.1693,145.5974,281.0338,242.4344,427.1939,1145.4011,0.056826,-97288.2436,-39143.074,-5845.8785,-4239.871,-3719.4471,-3009.2053,8.9e-06,3.58e-05,0.00031221,0.00021387,0.00018607,0.0025131,0.010194,0.01531,0.11929,0.39856,4.33e-05,1.86e-05,0.00032611,0.00016225,0.00035236,0.0024414,0.0096293,0.012776,0.019912,0.073526,8.41e-05,-0.00080233,-0.00038795,0.0047787,0.0061097,0.044696,0.075588,0.079133,0.1251,0.18712,0.0040448,-0.15944,-0.23961,-0.27001,-0.71073,-0.51084,0.078636,0.15908,0.25439,0.27243,0.37512,0.71532,1.9499,1.9194,1.6172,2.8774
80.1713168,1192.124616,0.34751,1.4192,-1.1753,0.09115,0.25805,0.1591,0.015372,0.036171,0.027856,0.02241,0.02267,0.020216,0.021534,0.017724,0.019261,0.0062371,0.022314,0.016605,0.012545,0.0097645,0.009847,0.011058,0.0093998,0.010408,0.0083004,-3391669686.0,0.00037773,0.00052779,0.0010818,0.0010933,0.007896,0.1071,0.031378,0.059657,2.33e-05,20.8707,34.3231,70.6737,47.7412,46.7694,241.3988,535.4718,627.3336,914.1866,1448.3749,0.94373,-88744.0892,-30715.127,-2982.5149,-4537.5113,-2452.6516,-1988.1512,2.88e-05,7.54e-05,0.00081868,0.00062271,0.00029165,0.0042083,0.021932,0.055429,0.27903,0.2297,0.00053949,0.0010264,0.0026192,0.00035076,0.0006533,0.0037523,0.019544,0.030392,0.054349,0.17469,6.89e-05,0.0017384,0.00095625,0.0070092,0.009076,0.060662,0.11497,0.14497,0.21866,0.25077,0.019628,-0.20483,-0.37327,-0.45212,-0.95169,-0.96086,0.091971,0.21627,0.37664,0.44077,0.56977,0.93705,1.9522,1.852,1.6839,4.4296
82.23126947,1263.427972,2.044,0.64254,-0.45698,0.20149,0.21896,0.20121,0.031869,0.032471,0.028996,0.023993,0.029945,0.023302,0.028249,0.024717,0.026746,0.0098199,0.01419,0.014248,0.011363,0.015424,0.011986,0.013874,0.0125,0.014144,0.012524,-4317536809.0,0.00048491,0.00077338,0.00037506,0.00020221,0.0020014,0.079091,0.017349,0.071811,4.22e-06,23.6356,108.6339,63.0207,16.6844,9.2506,71.1624,422.1336,944.4053,1096.5848,1469.0538,0.33826,-111238.3163,-28794.7358,-2327.2516,-5348.6147,-3002.6332,-2552.8343,2.88e-05,9.65e-05,0.00074613,0.00017311,9.21e-05,0.00052868,0.0097518,0.097084,0.27768,0.16171,0.00036754,0.00016589,0.0019675,0.0016966,0.00038924,0.0010566,0.008807,0.037253,0.095016,0.14479,0.00029197,0.0011631,-0.00039351,0.0076218,0.010544,0.029311,0.096396,0.19097,0.26383,0.17896,0.01094,-0.20345,-0.26188,-0.52033,-0.88481,-1.054,0.13602,0.18457,0.27869,0.5285,0.71662,0.93197,1.8412,1.8405,1.6214,3.1501
78.32292888,1223.992038,1.5403,2.236,1.0724,0.21945,0.31881,0.25235,0.041885,0.04078,0.049842,0.045091,0.045573,0.050205,0.03329,0.038855,0.034187,0.016916,0.018222,0.023126,0.019532,0.019361,0.02073,0.016647,0.019892,0.014442,0.01439,-1207934483.0,0.00013129,8.27e-05,0.00012502,0.0013442,0.010667,0.0065196,0.05149,0.063509,9.43e-05,7.0612,20.0437,15.1116,6.1828,50.4343,271.1499,577.949,634.1352,608.1023,586.8917,10.2652,-88142.5647,-35768.0641,-518.42,-9057.2932,-1996.4479,-1752.8928,3.33e-05,2.64e-05,0.00014434,4.23e-05,0.00026758,0.0050035,0.025517,0.041872,0.063024,0.0078157,0.036586,0.005025,0.044177,0.00020545,0.00035741,0.0047075,0.025207,0.037132,0.03746,0.059556,0.0039458,-0.015936,-0.0036024,0.0038611,0.0033569,0.065881,0.1232,0.14836,0.16179,0.30015,0.083577,-0.2132,-0.42092,-0.48225,-0.59647,-1.1468,0.10164,0.21546,0.4465,0.44487,0.51785,0.62381,2.7758,3.204,1.6697,2.8869
71.83234323,1316.89003,1.9855,-1.1224,-0.89612,0.23369,0.44013,0.24665,0.024777,0.038718,0.038638,0.043138,0.036035,0.028348,0.030728,0.030011,0.029904,0.010946,0.018421,0.019568,0.021644,0.016583,0.014758,0.017333,0.015059,0.014726,0.014942,-1402435206.0,3.53e-05,0.00015843,0.0023202,0.0042901,0.018331,0.025575,0.0052122,0.016118,1.07e-05,0.2645,7.2127,14.531,11.0051,18.3772,62.9556,103.0931,97.7833,141.8635,186.2804,0.090859,-113077.9586,-55149.5566,-6670.7194,-3969.7954,-3744.0814,-3204.8536,4.67e-07,4.16e-07,0.00013541,0.00010927,0.000143,0.0010902,0.0030467,0.006646,0.012864,0.0053516,6.48e-05,4.61e-05,9e-05,7.47e-05,0.00028157,0.0016422,0.0043579,0.0064813,0.010925,0.016903,-0.00015846,-0.014333,-0.013403,0.00064063,0.0014859,0.027619,0.041553,0.046407,0.065305,0.030541,0.0059183,-0.16022,-0.20723,-0.31327,-0.33932,-0.23223,0.071918,0.16022,0.24805,0.28175,0.34454,0.33932,3.9113,2.5791,1.814,70.8458
